Unnamed: 0,dataset,model,embeddings_dir,output_dir,training_batch_size,eval_batch_size,n_epochs,lr,hidden_dim,num_layers,test,device,id,success
0,paws-x;en,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,oaly5bu0,0.5697559366754618
0,dair-ai/emotion,intfloat/e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qwr879ek,0.6444591029023746
0,tweet_eval;sentiment,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,i88p5yr6,0.6685356200527705
0,tweet_eval;sentiment,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,spw10hno,0.6004287598944591
0,paws-x;en,sentence-transformers/average_word_embeddings_komninos,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,azixuvba,0.5653034300791556
0,tweet_eval;emotion,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,wtror3df,0.6070826306913997
0,tweet_eval;emoji,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,t2a7ezwf,0.20904142326075412
0,dair-ai/emotion,izhx/udever-bloom-560m,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,3shn2xp4,0.5941622691292876
0,tweet_eval;emoji,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,mhn52gzr,0.24495485926712693
0,rotten_tomatoes,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,cayuezlu,0.7477007970570202
0,tweet_eval;emoji,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,vv1t71uc,0.31917153478491767
0,paws-x;en,sentence-transformers/LaBSE,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,vkxi9g80,0.5893799472295514
0,tweet_eval;emotion,sentence-transformers/all-mpnet-base-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,mvsxjw64,0.6863406408094435
0,dair-ai/emotion,TaylorAI/gte-tiny,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,g3gd4i1d,0.6637532981530343
0,dair-ai/emotion,avsolatorio/GIST-Embedding-v0,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,w5dl3cjp,0.7259234828496042
0,dair-ai/emotion,jamesgpt1/sf_model_e5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,eplgc99w,0.7191622691292876
0,tweet_eval;emotion,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,m8rlljqq,0.7048903878583473
0,sst2,sentence-transformers/msmarco-bert-co-condensor,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qm1seglo,0.8477611940298507
0,tweet_eval;emoji,intfloat/e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,shsaqqby,0.2905602761550717
0,tweet_eval;emotion,TaylorAI/gte-tiny,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ibdgqhet,0.6669477234401349
0,rotten_tomatoes,TaylorAI/gte-tiny,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,acvzj6gv,0.7903126916002452
0,dair-ai/emotion,sentence-transformers/allenai-specter,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,o1okolzx,0.5117084432717678
0,paws-x;en,SmartComponents/bge-micro-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,hwy5t8i1,0.5730540897097626
0,paws-x;en,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,dnmyjcdt,0.5654683377308707
0,dair-ai/emotion,intfloat/e5-large-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,jwux72jz,0.6733179419525066
0,paws-x;en,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,gfj9bxzn,0.5778364116094987
0,paws-x;en,sentence-transformers/allenai-specter,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,6ud12hbn,0.5684366754617414
0,paws-x;en,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ww08nor1,0.5715699208443272
0,paws-x;en,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,swq4123p,0.6007585751978892
0,tweet_eval;sentiment,avsolatorio/GIST-Embedding-v0,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,9wb13gt5,0.6926121372031663
0,tweet_eval;emotion,sentence-transformers/all-MiniLM-L6-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,m3udvt2h,0.6964586846543002
0,tweet_eval;sentiment,jinaai/jina-embedding-s-en-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,m1gs2fya,0.6418205804749341
0,dair-ai/emotion,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,i2iwle63,0.7038258575197889
0,tweet_eval;emotion,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,n6hdnupw,0.7192242833052277
0,paws-x;en,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,jdawt9x6,0.5643139841688655
0,tweet_eval;sentiment,sentence-transformers/gtr-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,uhuyhj23,0.6555079155672823
0,paws-x;en,avsolatorio/GIST-Embedding-v0,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,cd52xab2,0.5689313984168866
0,dair-ai/emotion,sentence-transformers/all-distilroberta-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,dw445p1c,0.6723284960422163
0,tweet_eval;emoji,sentence-transformers/gtr-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,95l4vn8q,0.30934678704195434
0,tweet_eval;emoji,sentence-transformers/LaBSE,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,x98dqgcg,0.23101433882103026
0,tweet_eval;sentiment,sentence-transformers/LaBSE,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,eyrtm2s2,0.6677110817941952
0,dair-ai/emotion,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,e792k1rq,0.7272427440633246
0,paws-x;en,sentence-transformers/all-MiniLM-L6-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,sl5fjq9h,0.5788258575197889
0,sst2,sentence-transformers/LaBSE,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,51ctw2zt,0.8350746268656717
0,sst2,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,6dgu39jb,0.9119402985074627
0,sst2,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qrsxa8t7,0.880223880597015
0,tweet_eval;emoji,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,bpvqrx9c,0.3098114710568242
0,sst2,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,9i8zzemo,0.8455223880597015
0,tweet_eval;emoji,izhx/udever-bloom-560m,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,n5qjyypx,0.21083377588953797
0,tweet_eval;sentiment,sentence-transformers/all-mpnet-base-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,smd9bmmh,0.6695250659630607
0,tweet_eval;sentiment,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,mff26g3z,0.6879947229551451
0,tweet_eval;sentiment,sentence-transformers/sentence-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,s39yejbb,0.7026715039577837
0,tweet_eval;emotion,jamesgpt1/sf_model_e5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ke1a0woh,0.7023608768971332
0,sst2,intfloat/e5-large-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,y2ajkcfc,0.9194029850746268
0,sst2,sentence-transformers/allenai-specter,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,2raady32,0.741044776119403
0,dair-ai/emotion,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,kfeo8hmj,0.6695250659630607
0,dair-ai/emotion,sentence-transformers/msmarco-bert-co-condensor,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,miz77zg7,0.6718337730870713
0,tweet_eval;emoji,sentence-transformers/gtr-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,ji7qzp3s,0.28830323951141795
0,dair-ai/emotion,llmrails/ember-v1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,b07d553l,0.7353232189973615
0,tweet_eval;sentiment,intfloat/e5-large-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,3sy4qv8c,0.6601253298153035
0,paws-x;en,thenlper/gte-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,w1e1lrck,0.5720646437994723
0,dair-ai/emotion,thenlper/gte-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,mewmseya,0.6865105540897097
0,rotten_tomatoes,sentence-transformers/msmarco-bert-co-condensor,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,z5f5j35k,0.8172900061312078
0,rotten_tomatoes,infgrad/stella-base-en-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,xm4u79op,0.8595953402820355
0,dair-ai/emotion,intfloat/multilingual-e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,b3q7d4e0,0.5765171503957783
0,dair-ai/emotion,sentence-transformers/average_word_embeddings_glove.6B.300d,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,8beuwfii,0.6719986807387863
0,tweet_eval;sentiment,sentence-transformers/sentence-t5-xl,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,r11xbtfo,0.7023416886543535
0,tweet_eval;sentiment,intfloat/e5-small,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,hudygjie,0.6558377308707124
0,dair-ai/emotion,sentence-transformers/average_word_embeddings_komninos,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,twrlwa0f,0.6734828496042217
0,dair-ai/emotion,WhereIsAI/UAE-Large-V1,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,7tm0qv3x,0.7160290237467019
0,dair-ai/emotion,princeton-nlp/sup-simcse-bert-base-uncased,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,qrsbomne,0.654188654353562
0,tweet_eval;sentiment,BAAI/bge-base-en-v1.5,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,db8klf1w,0.6754617414248021
0,dair-ai/emotion,sentence-transformers/all-mpnet-base-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,6fkgkvts,0.654188654353562
0,tweet_eval;emoji,sentence-transformers/sentence-t5-large,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,jtko0452,0.2948088157195964
0,sst2,sentence-transformers/gtr-t5-base,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,pvbhkjid,0.8488805970149254
0,rotten_tomatoes,sentence-transformers/all-MiniLM-L6-v2,../classification_embeddings/,../tasks_perfs/output_2,32,512,2,0.001,256,2,False,cuda,b5jraabb,0.7461679950950337
